SD,20,26,01,25,23,53,33,   22.00,   21.59, 1023.78,   -89.4,   36.59
SD,20,26,01,26,00,03,33,   22.00,   21.45, 1023.86,   -90.1,   36.63
SD,20,26,01,26,00,13,33,   22.00,   21.34, 1023.84,   -89.9,   36.71
SD,20,26,01,26,00,23,33,   21.00,   21.24, 1023.93,   -90.6,   36.75
SD,20,26,01,26,00,33,33,   21.00,   21.16, 1023.99,   -91.1,   36.76
SD,20,26,01,26,00,43,33,   21.00,   21.07, 1023.96,   -90.9,   36.83
SD,20,26,01,26,00,53,33,   21.00,   21.00, 1023.88,   -90.3,   36.83
SD,20,26,01,26,01,03,33,   21.00,   20.94, 1023.97,   -91.0,   36.83
SD,20,26,01,26,01,13,33,   21.00,   20.86, 1023.90,   -90.4,   36.89
SD,20,26,01,26,01,23,33,   21.00,   20.82, 1023.78,   -89.4,   36.83
SD,20,26,01,26,01,33,33,   21.00,   20.76, 1023.82,   -89.7,   36.84
SD,20,26,01,26,01,43,33,   21.00,   20.71, 1023.77,   -89.3,   36.89
SD,20,26,01,26,01,53,33,   21.00,   20.68, 1023.77,   -89.3,   36.83
SD,20,26,01,26,02,03,34,   21.00,   20.62, 1023.81,   -89.7,   36.88
SD,20,26,01,26,02,13,33,   21.00,   20.57, 1023.87,   -90.1,   36.84
SD,20,26,01,26,02,23,33,   21.00,   20.53, 1023.82,   -89.7,   36.83
SD,20,26,01,26,02,33,33,   21.00,   20.49, 1023.90,   -90.4,   36.81
SD,20,26,01,26,02,43,33,   21.00,   20.46, 1023.94,   -90.7,   36.82
SD,20,26,01,26,02,53,33,   21.00,   20.39, 1023.85,   -89.9,   36.83
SD,20,26,01,26,03,03,33,   21.00,   20.37, 1023.93,   -90.6,   36.82
SD,20,26,01,26,03,13,33,   20.00,   20.33, 1023.91,   -90.5,   36.81
SD,20,26,01,26,03,23,33,   20.00,   20.28, 1023.89,   -90.3,   36.78
SD,20,26,01,26,03,33,33,   20.00,   20.26, 1023.84,   -89.9,   36.78
SD,20,26,01,26,03,43,33,   20.00,   20.22, 1023.71,   -88.8,   36.75
SD,20,26,01,26,03,53,33,   20.00,   20.20, 1023.71,   -88.8,   36.73
SD,20,26,01,26,04,03,33,   20.00,   20.17, 1023.68,   -88.6,   36.76
SD,20,26,01,26,04,13,33,   20.00,   20.10, 1023.73,   -88.9,   36.72
SD,20,26,01,26,04,23,33,   20.00,   20.07, 1023.81,   -89.6,   36.73
SD,20,26,01,26,04,33,33,   20.00,   20.03, 1023.84,   -89.8,   36.72
SD,20,26,01,26,04,43,33,   20.00,   20.01, 1023.72,   -88.9,   36.69
SD,20,26,01,26,04,53,34,   20.00,   19.97, 1023.40,   -86.3,   36.67
SD,20,26,01,26,05,03,33,   20.00,   19.95, 1023.41,   -86.3,   36.65
SD,20,26,01,26,05,13,33,   20.00,   19.89, 1023.32,   -85.6,   36.64
SD,20,26,01,26,05,23,33,   20.00,   19.89, 1023.49,   -87.0,   36.64
SD,20,26,01,26,05,33,33,   20.00,   19.86, 1023.59,   -87.7,   36.61
SD,20,26,01,26,05,43,33,   20.00,   19.83, 1023.55,   -87.5,   36.56
SD,20,26,01,26,05,53,33,   20.00,   19.78, 1023.61,   -87.9,   36.59
SD,20,26,01,26,06,03,33,   20.00,   19.76, 1023.59,   -87.8,   36.56
SD,20,26,01,26,06,13,33,   20.00,   19.72, 1023.47,   -86.8,   36.61
SD,20,26,01,26,06,23,33,   20.00,   19.69, 1023.44,   -86.5,   36.55
SD,20,26,01,26,06,33,33,   20.00,   19.69, 1023.44,   -86.5,   36.54
SD,20,26,01,26,06,43,33,   20.00,   19.66, 1023.45,   -86.7,   36.47
SD,20,26,01,26,06,53,33,   20.00,   19.61, 1023.56,   -87.6,   36.49
SD,20,26,01,26,07,03,33,   20.00,   19.60, 1023.60,   -87.9,   36.45
SD,20,26,01,26,07,13,33,   20.00,   19.58, 1023.64,   -88.3,   36.44
SD,20,26,01,26,07,23,33,   20.00,   19.51, 1023.74,   -89.1,   36.48
SD,20,26,01,26,07,33,33,   20.00,   19.52, 1023.77,   -89.3,   36.44
SD,20,26,01,26,07,43,34,   20.00,   19.49, 1023.78,   -89.4,   36.38
SD,20,26,01,26,07,53,33,   19.00,   19.45, 1023.93,   -90.6,   36.40
SD,20,26,01,26,08,03,33,   20.00,   19.43, 1023.95,   -90.8,   36.41
SD,20,26,01,26,08,13,33,   19.00,   19.41, 1024.03,   -91.5,   36.34
SD,20,26,01,26,08,23,33,   19.00,   19.41, 1024.08,   -91.9,   36.10
SD,20,26,01,26,08,33,33,   20.00,   19.43, 1024.09,   -91.9,   35.67
SD,20,26,01,26,08,43,33,   20.00,   19.46, 1024.04,   -91.5,   35.68
SD,20,26,01,26,08,53,33,   20.00,   19.49, 1023.92,   -90.5,   35.77
SD,20,26,01,26,09,03,33,   20.00,   19.55, 1024.11,   -92.1,   35.79
SD,20,26,01,26,09,13,33,   20.00,   19.57, 1024.27,   -93.4,   35.80
SD,20,26,01,26,09,23,33,   20.00,   19.58, 1024.46,   -95.0,   35.87
SD,20,26,01,26,09,33,33,   20.00,   19.62, 1024.35,   -94.1,   35.89
SD,20,26,01,26,09,43,33,   20.00,   19.62, 1024.49,   -95.2,   35.95
SD,20,26,01,26,09,53,33,   20.00,   19.68, 1024.52,   -95.5,   35.95
SD,20,26,01,26,10,03,33,   20.00,   19.71, 1024.43,   -94.8,   35.96
SD,20,26,01,26,10,13,33,   20.00,   19.74, 1024.50,   -95.3,   35.99
SD,20,26,01,26,10,23,33,   20.00,   19.78, 1024.52,   -95.5,   35.97
SD,20,26,01,26,10,33,34,   20.00,   19.87, 1024.52,   -95.5,   36.13
SD,20,26,01,26,10,43,33,   21.00,   20.09, 1024.91,   -98.7,   36.56
SD,20,26,01,26,10,53,33,   21.00,   20.34, 1024.96,   -99.1,   36.54
SD,20,26,01,26,11,03,33,   21.00,   20.45, 1025.00,   -99.5,   36.53
SD,20,26,01,26,11,13,33,   21.00,   20.54, 1024.84,   -98.1,   36.72
SD,20,26,01,26,11,23,33,   21.00,   20.69, 1024.95,   -99.0,   36.71
SD,20,26,01,26,11,33,33,   21.00,   20.81, 1025.01,   -99.5,   36.69
SD,20,26,01,26,11,43,33,   21.00,   20.88, 1025.16,  -100.8,   36.74
SD,20,26,01,26,11,53,33,   21.00,   20.91, 1025.24,  -101.5,   36.79
SD,20,26,01,26,12,03,33,   21.00,   20.99, 1025.15,  -100.7,   36.74
SD,20,26,01,26,12,13,33,   21.00,   21.09, 1025.04,   -99.8,   36.69
SD,20,26,01,26,12,23,33,   21.00,   21.13, 1025.01,   -99.6,   36.66
SD,20,26,01,26,12,33,33,   21.00,   21.19, 1025.03,   -99.7,   36.66
SD,20,26,01,26,12,43,33,   21.00,   21.23, 1025.04,   -99.8,   36.65
